,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,C3,C3_NM,C3_NM_ENG,C3_OBJ_NM,C3_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
176,02,연립다세대,Row Houses,주택유형,Region,a4,8개도,8 Provinces,지역,Region,03,연령3,Age3,건축연령,Region,95.89153735,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
177,02,연립다세대,Row Houses,주택유형,Region,a5,서울,Seoul,지역,Region,01,연령1,Age1,건축연령,Region,102.8563652,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
178,02,연립다세대,Row Houses,주택유형,Region,a5,서울,Seoul,지역,Region,02,연령2,Age2,건축연령,Region,102.5379297,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
179,02,연립다세대,Row Houses,주택유형,Region,a5,서울,Seoul,지역,Region,03,연령3,Age3,건축연령,Region,103.3142487,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
180,02,연립다세대,Row Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,01,연령1,Age1,건축연령,Region,100.2137277,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
181,02,연립다세대,Row Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,02,연령2,Age2,건축연령,Region,100.7555777,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
182,02,연립다세대,Row Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,03,연령3,Age3,건축연령,Region,100.4954323,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
183,02,연립다세대,Row Houses,주택유형,Region,a7,인천,Incheon,지역,Region,01,연령1,Age1,건축연령,Region,100.6356687,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
184,02,연립다세대,Row Houses,주택유형,Region,a7,인천,Incheon,지역,Region,02,연령2,Age2,건축연령,Region,100.8786915,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
185,02,연립다세대,Row Houses,주택유형,Region,a7,인천,Incheon,지역,Region,03,연령3,Age3,건축연령,Region,100.9226193,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
186,02,연립다세대,Row Houses,주택유형,Region,a8,부산,Busan,지역,Region,01,연령1,Age1,건축연령,Region,98.27896596,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
187,02,연립다세대,Row Houses,주택유형,Region,a8,부산,Busan,지역,Region,02,연령2,Age2,건축연령,Region,97.54201916,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
188,02,연립다세대,Row Houses,주택유형,Region,a8,부산,Busan,지역,Region,03,연령3,Age3,건축연령,Region,97.57752578,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
189,02,연립다세대,Row Houses,주택유형,Region,a9,대구,Daegu,지역,Region,01,연령1,Age1,건축연령,Region,100.8208349,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
190,02,연립다세대,Row Houses,주택유형,Region,a9,대구,Daegu,지역,Region,02,연령2,Age2,건축연령,Region,101.434406,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
191,02,연립다세대,Row Houses,주택유형,Region,a9,대구,Daegu,지역,Region,03,연령3,Age3,건축연령,Region,101.8776069,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
192,03,단독주택,Detached Houses,주택유형,Region,a0,전국,The Whole Country,지역,Region,01,연령1,Age1,건축연령,Region,103.9011562,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
193,03,단독주택,Detached Houses,주택유형,Region,a0,전국,The Whole Country,지역,Region,02,연령2,Age2,건축연령,Region,104.2897039,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
194,03,단독주택,Detached Houses,주택유형,Region,a0,전국,The Whole Country,지역,Region,03,연령3,Age3,건축연령,Region,104.7300916,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
195,03,단독주택,Detached Houses,주택유형,Region,a1,수도권,Seoul Metropolitan Area,지역,Region,01,연령1,Age1,건축연령,Region,104.7257453,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
196,03,단독주택,Detached Houses,주택유형,Region,a1,수도권,Seoul Metropolitan Area,지역,Region,02,연령2,Age2,건축연령,Region,105.5032346,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
197,03,단독주택,Detached Houses,주택유형,Region,a1,수도권,Seoul Metropolitan Area,지역,Region,03,연령3,Age3,건축연령,Region,106.3807743,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
198,03,단독주택,Detached Houses,주택유형,Region,a10,광주,Gwangju,지역,Region,01,연령1,Age1,건축연령,Region,104.4729541,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
199,03,단독주택,Detached Houses,주택유형,Region,a10,광주,Gwangju,지역,Region,02,연령2,Age2,건축연령,Region,106.1585779,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
200,03,단독주택,Detached Houses,주택유형,Region,a10,광주,Gwangju,지역,Region,03,연령3,Age3,건축연령,Region,107.5557541,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
201,03,단독주택,Detached Houses,주택유형,Region,a11,대전,Daejeon,지역,Region,01,연령1,Age1,건축연령,Region,104.0658852,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
202,03,단독주택,Detached Houses,주택유형,Region,a11,대전,Daejeon,지역,Region,02,연령2,Age2,건축연령,Region,104.3968668,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
203,03,단독주택,Detached Houses,주택유형,Region,a11,대전,Daejeon,지역,Region,03,연령3,Age3,건축연령,Region,104.7470654,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
204,03,단독주택,Detached Houses,주택유형,Region,a12,울산,Ulsan,지역,Region,01,연령1,Age1,건축연령,Region,102.3536007,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
205,03,단독주택,Detached Houses,주택유형,Region,a12,울산,Ulsan,지역,Region,02,연령2,Age2,건축연령,Region,104.391037,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
206,03,단독주택,Detached Houses,주택유형,Region,a12,울산,Ulsan,지역,Region,03,연령3,Age3,건축연령,Region,103.0721511,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
207,03,단독주택,Detached Houses,주택유형,Region,a13,세종,Sejong,지역,Region,01,연령1,Age1,건축연령,Region,108.2885858,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
208,03,단독주택,Detached Houses,주택유형,Region,a13,세종,Sejong,지역,Region,02,연령2,Age2,건축연령,Region,108.9714185,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
209,03,단독주택,Detached Houses,주택유형,Region,a13,세종,Sejong,지역,Region,03,연령3,Age3,건축연령,Region,108.3290082,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
210,03,단독주택,Detached Houses,주택유형,Region,a14,강원,Gangwon,지역,Region,01,연령1,Age1,건축연령,Region,104.3235307,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
211,03,단독주택,Detached Houses,주택유형,Region,a14,강원,Gangwon,지역,Region,02,연령2,Age2,건축연령,Region,104.2340868,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
212,03,단독주택,Detached Houses,주택유형,Region,a14,강원,Gangwon,지역,Region,03,연령3,Age3,건축연령,Region,104.4736721,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
213,03,단독주택,Detached Houses,주택유형,Region,a15,충북,Chungbuk,지역,Region,01,연령1,Age1,건축연령,Region,102.9149597,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
214,03,단독주택,Detached Houses,주택유형,Region,a15,충북,Chungbuk,지역,Region,02,연령2,Age2,건축연령,Region,103.6815916,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
215,03,단독주택,Detached Houses,주택유형,Region,a15,충북,Chungbuk,지역,Region,03,연령3,Age3,건축연령,Region,103.7032188,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
216,03,단독주택,Detached Houses,주택유형,Region,a16,충남,Chungnam,지역,Region,01,연령1,Age1,건축연령,Region,101.927742,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
217,03,단독주택,Detached Houses,주택유형,Region,a16,충남,Chungnam,지역,Region,02,연령2,Age2,건축연령,Region,102.4221539,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
218,03,단독주택,Detached Houses,주택유형,Region,a16,충남,Chungnam,지역,Region,03,연령3,Age3,건축연령,Region,102.4685364,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
219,03,단독주택,Detached Houses,주택유형,Region,a17,전북,Jeonbuk,지역,Region,01,연령1,Age1,건축연령,Region,103.5483222,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
220,03,단독주택,Detached Houses,주택유형,Region,a17,전북,Jeonbuk,지역,Region,02,연령2,Age2,건축연령,Region,102.5702085,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
221,03,단독주택,Detached Houses,주택유형,Region,a17,전북,Jeonbuk,지역,Region,03,연령3,Age3,건축연령,Region,103.5237237,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
222,03,단독주택,Detached Houses,주택유형,Region,a18,전남,Jeonnam,지역,Region,01,연령1,Age1,건축연령,Region,105.0695033,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
223,03,단독주택,Detached Houses,주택유형,Region,a18,전남,Jeonnam,지역,Region,02,연령2,Age2,건축연령,Region,105.3333919,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
224,03,단독주택,Detached Houses,주택유형,Region,a18,전남,Jeonnam,지역,Region,03,연령3,Age3,건축연령,Region,104.6123177,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
225,03,단독주택,Detached Houses,주택유형,Region,a19,경북,Gyeongbuk,지역,Region,01,연령1,Age1,건축연령,Region,103.2828537,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
226,03,단독주택,Detached Houses,주택유형,Region,a19,경북,Gyeongbuk,지역,Region,02,연령2,Age2,건축연령,Region,103.5336166,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
227,03,단독주택,Detached Houses,주택유형,Region,a19,경북,Gyeongbuk,지역,Region,03,연령3,Age3,건축연령,Region,103.801518,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
228,03,단독주택,Detached Houses,주택유형,Region,a2,지방,Non-Seoul Metropolitan Area,지역,Region,01,연령1,Age1,건축연령,Region,103.649433,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
229,03,단독주택,Detached Houses,주택유형,Region,a2,지방,Non-Seoul Metropolitan Area,지역,Region,02,연령2,Age2,건축연령,Region,103.8847615,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
230,03,단독주택,Detached Houses,주택유형,Region,a2,지방,Non-Seoul Metropolitan Area,지역,Region,03,연령3,Age3,건축연령,Region,104.2213467,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
231,03,단독주택,Detached Houses,주택유형,Region,a20,경남,Gyeongnam,지역,Region,01,연령1,Age1,건축연령,Region,102.8195737,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
232,03,단독주택,Detached Houses,주택유형,Region,a20,경남,Gyeongnam,지역,Region,02,연령2,Age2,건축연령,Region,102.8110652,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
233,03,단독주택,Detached Houses,주택유형,Region,a20,경남,Gyeongnam,지역,Region,03,연령3,Age3,건축연령,Region,101.771011,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
234,03,단독주택,Detached Houses,주택유형,Region,a21,제주,Jeju,지역,Region,01,연령1,Age1,건축연령,Region,105.1825946,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
235,03,단독주택,Detached Houses,주택유형,Region,a21,제주,Jeju,지역,Region,02,연령2,Age2,건축연령,Region,106.4300215,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
236,03,단독주택,Detached Houses,주택유형,Region,a21,제주,Jeju,지역,Region,03,연령3,Age3,건축연령,Region,106.1932738,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
237,03,단독주택,Detached Houses,주택유형,Region,a22,6대광역시,6 Large Cities,지역,Region,01,연령1,Age1,건축연령,Region,104.4696893,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
238,03,단독주택,Detached Houses,주택유형,Region,a22,6대광역시,6 Large Cities,지역,Region,02,연령2,Age2,건축연령,Region,105.1996646,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
239,03,단독주택,Detached Houses,주택유형,Region,a22,6대광역시,6 Large Cities,지역,Region,03,연령3,Age3,건축연령,Region,106.2444605,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
240,03,단독주택,Detached Houses,주택유형,Region,a23,9개도,9 Provinces,지역,Region,01,연령1,Age1,건축연령,Region,103.7040139,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
241,03,단독주택,Detached Houses,주택유형,Region,a23,9개도,9 Provinces,지역,Region,02,연령2,Age2,건축연령,Region,103.8750276,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
242,03,단독주택,Detached Houses,주택유형,Region,a23,9개도,9 Provinces,지역,Region,03,연령3,Age3,건축연령,Region,103.7892957,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
243,03,단독주택,Detached Houses,주택유형,Region,a3,5대광역시,5 Large Cities,지역,Region,01,연령1,Age1,건축연령,Region,104.7555842,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
244,03,단독주택,Detached Houses,주택유형,Region,a3,5대광역시,5 Large Cities,지역,Region,02,연령2,Age2,건축연령,Region,105.4145006,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
245,03,단독주택,Detached Houses,주택유형,Region,a3,5대광역시,5 Large Cities,지역,Region,03,연령3,Age3,건축연령,Region,106.4969299,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
246,03,단독주택,Detached Houses,주택유형,Region,a4,8개도,8 Provinces,지역,Region,01,연령1,Age1,건축연령,Region,103.4399648,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
247,03,단독주택,Detached Houses,주택유형,Region,a4,8개도,8 Provinces,지역,Region,02,연령2,Age2,건축연령,Region,103.5983952,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
248,03,단독주택,Detached Houses,주택유형,Region,a4,8개도,8 Provinces,지역,Region,03,연령3,Age3,건축연령,Region,103.5278736,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
249,03,단독주택,Detached Houses,주택유형,Region,a5,서울,Seoul,지역,Region,01,연령1,Age1,건축연령,Region,106.8827153,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
250,03,단독주택,Detached Houses,주택유형,Region,a5,서울,Seoul,지역,Region,02,연령2,Age2,건축연령,Region,108.4663858,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
251,03,단독주택,Detached Houses,주택유형,Region,a5,서울,Seoul,지역,Region,03,연령3,Age3,건축연령,Region,108.0007811,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
252,03,단독주택,Detached Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,01,연령1,Age1,건축연령,Region,104.6461231,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
253,03,단독주택,Detached Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,02,연령2,Age2,건축연령,Region,104.8599734,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
254,03,단독주택,Detached Houses,주택유형,Region,a6,경기,Gyeonggi,지역,Region,03,연령3,Age3,건축연령,Region,105.2486691,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
255,03,단독주택,Detached Houses,주택유형,Region,a7,인천,Incheon,지역,Region,01,연령1,Age1,건축연령,Region,103.2921778,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
256,03,단독주택,Detached Houses,주택유형,Region,a7,인천,Incheon,지역,Region,02,연령2,Age2,건축연령,Region,104.1531019,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
257,03,단독주택,Detached Houses,주택유형,Region,a7,인천,Incheon,지역,Region,03,연령3,Age3,건축연령,Region,104.6583355,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
258,03,단독주택,Detached Houses,주택유형,Region,a8,부산,Busan,지역,Region,01,연령1,Age1,건축연령,Region,106.5556449,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
259,03,단독주택,Detached Houses,주택유형,Region,a8,부산,Busan,지역,Region,02,연령2,Age2,건축연령,Region,105.852665,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
260,03,단독주택,Detached Houses,주택유형,Region,a8,부산,Busan,지역,Region,03,연령3,Age3,건축연령,Region,106.5358409,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
261,03,단독주택,Detached Houses,주택유형,Region,a9,대구,Daegu,지역,Region,01,연령1,Age1,건축연령,Region,106.9284063,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
262,03,단독주택,Detached Houses,주택유형,Region,a9,대구,Daegu,지역,Region,02,연령2,Age2,건축연령,Region,106.1882959,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
263,03,단독주택,Detached Houses,주택유형,Region,a9,대구,Daegu,지역,Region,03,연령3,Age3,건축연령,Region,107.932552,sales,매매가격,Sales Price Index,408,201903,M,DT_40803_N0005,연령별 매매가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
